C,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",178.559
C,3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",170.567
C,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",259.311
C,3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",140.743
C,3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",124.819
C,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",170.694
C,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",146.821
C,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",127.359
C,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",144.284
C,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",166.706
C,3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",188.436
C,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",185.56
C,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",149.81
C,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",174.227
C,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",223.698
C,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",135.495
C,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",132.693
C,3,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",161.258
C,3,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",145.004
C,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",168.362
C,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",129.801
C,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",179.797
C,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",165.616
C,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",207.137
C,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",167.637
C,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",180.838
C,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",210.031
C,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",202.157
C,3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",169.899
C,3,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",159.238
C,3,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",126.355
C,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",142.035
C,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",151.542
C,3,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",129.334
C,3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",159.754
C,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",136.232
C,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",177.143
C,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",147.594
C,3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",217.611
C,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",264.869
C,3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",153.722
C,3,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",142.462
C,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",157.418
C,3,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",169.51
C,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",159.462
C,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",194.517
C,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",164.388
C,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",155.314
C,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",215.652
C,3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",191.954
C,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",172.779
C,3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",202.751
