A,2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",71.939
A,2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",71.6692
A,2,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",73.8388
A,2,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",83.8366
A,2,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",75.9891
A,2,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",68.9198
A,2,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",63.4748
A,2,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",67.1444
A,2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",52.5066
A,2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",67.328
A,2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",64.1502
A,2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",45.0159
A,2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",65.0369
A,2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",64.5302
A,2,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",74.3935
A,2,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",66.2865
A,2,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",61.2334
A,2,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",62.7853
A,2,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",55.6802
A,2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",62.3702
A,2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",69.6444
A,2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",64.514
A,2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",49.6232
A,2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",83.3487
A,2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",56.8476
A,2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",57.3755
A,2,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",57.1584
A,2,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",87.0236
A,2,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",57.4161
A,2,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",70.5382
A,2,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",53.3175
A,2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",69.3452
A,2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",60.3039
A,2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",63.6464
A,2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",65.1111
A,2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",78.142
A,2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",73.0047
A,2,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",71.6603
A,2,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",73.2945
A,2,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",60.683
A,2,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",48.4197
A,2,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",53.2509
A,2,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",63.0561
A,2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",74.8069
A,2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",93.3676
A,2,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",73.6902
A,2,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",71.6747
A,2,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",72.9272
A,2,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",82.1015
A,2,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",90.4703
A,2,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",76.5925
A,2,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",67.8103
A,2,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",114.581
A,2,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",56.4509
A,2,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",54.6254
A,2,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",56.2949
